state_abbr,county_name,Democrat,Republican,Bachelors,Earnings,White,Population,Age
MD,Howard County,1,0,1,1,0,1,0
MD,Kent County,0,1,1,0,0,0,0
MD,Montgomery County,1,0,1,1,0,1,0
MD,Prince George's County,1,0,1,1,0,1,1
MD,Queen Anne's County,0,1,1,1,1,0,0
MD,St. Mary's County,0,1,1,1,0,0,1
MD,Somerset County,0,1,0,0,0,0,1
MD,Talbot County,0,1,1,1,1,0,0
MD,Washington County,0,1,0,1,1,0,0
MD,Wicomico County,0,1,1,1,0,0,1
MD,Worcester County,0,1,1,1,1,0,0
MD,Baltimore city,1,0,1,1,0,1,1
MA,Barnstable County,1,0,1,1,1,0,0
MA,Berkshire County,1,0,1,1,1,0,0
MA,Bristol County,1,0,1,1,1,1,0
MA,Dukes County,1,0,1,1,1,0,0
MA,Essex County,1,0,1,1,0,1,0
MA,Franklin County,1,0,1,1,1,0,0
MA,Hampden County,1,0,1,1,0,1,0
MA,Hampshire County,1,0,1,0,1,0,1
MA,Middlesex County,1,0,1,1,0,1,0
MA,Nantucket County,1,0,1,1,1,0,0
MA,Norfolk County,1,0,1,1,1,1,0
MA,Plymouth County,1,0,1,1,1,1,0
MA,Suffolk County,1,0,1,1,0,1,1
MA,Worcester County,1,0,1,1,1,1,0
MI,Alcona County,0,1,0,0,1,0,0
MI,Alger County,0,1,0,0,1,0,0
MI,Allegan County,0,1,0,1,1,0,0
MI,Alpena County,0,1,0,0,1,0,0
MI,Antrim County,0,1,1,0,1,0,0
MI,Arenac County,0,1,0,0,1,0,0
MI,Baraga County,0,1,0,0,0,0,0
MI,Barry County,0,1,0,1,1,0,0
MI,Bay County,0,1,0,0,1,0,0
MI,Benzie County,0,1,1,0,1,0,0
MI,Berrien County,0,1,1,0,0,0,0
MI,Branch County,0,1,0,0,1,0,0
MI,Calhoun County,0,1,0,0,1,0,0
MI,Cass County,0,1,0,1,1,0,0
MI,Charlevoix County,0,1,1,0,1,0,0
MI,Cheboygan County,0,1,0,0,1,0,0
MI,Chippewa County,0,1,0,0,0,0,0
MI,Clare County,0,1,0,0,1,0,0
MI,Clinton County,0,1,1,1,1,0,0
MI,Crawford County,0,1,0,0,1,0,0
MI,Delta County,0,1,0,0,1,0,0
MI,Dickinson County,0,1,0,0,1,0,0
MI,Eaton County,0,1,1,1,1,0,0
MI,Emmet County,0,1,1,0,1,0,0
MI,Genesee County,1,0,0,1,0,1,0
MI,Gladwin County,0,1,0,0,1,0,0
MI,Gogebic County,0,1,0,0,1,0,0
MI,Grand Traverse County,0,1,1,0,1,0,0
MI,Gratiot County,0,1,0,0,1,0,0
MI,Hillsdale County,0,1,0,0,1,0,0
MI,Houghton County,0,1,1,0,1,0,1
MI,Huron County,0,1,0,0,1,0,0
MI,Ingham County,1,0,1,0,0,1,1
MI,Ionia County,0,1,0,0,1,0,1
MI,Iosco County,0,1,0,0,1,0,0
MI,Iron County,0,1,0,0,1,0,0
MI,Isabella County,0,1,1,0,1,0,1
MI,Jackson County,0,1,0,1,1,0,0
MI,Kalamazoo County,1,0,1,0,1,1,1
MI,Kalkaska County,0,1,0,0,1,0,0
MI,Kent County,0,1,1,1,0,1,1
MI,Keweenaw County,0,1,1,0,1,0,0
MI,Lake County,0,1,0,0,1,0,0
MI,Lapeer County,0,1,0,1,1,0,0
MI,Leelanau County,0,1,1,0,1,0,0
MI,Lenawee County,0,1,0,0,1,0,0
MI,Livingston County,0,1,1,1,1,0,0
MI,Luce County,0,1,0,0,0,0,0
MI,Mackinac County,0,1,1,0,0,0,0
MI,Macomb County,0,1,1,1,1,1,0
MI,Manistee County,0,1,0,0,1,0,0
MI,Marquette County,1,0,1,0,1,0,0
MI,Mason County,0,1,0,0,1,0,0
MI,Mecosta County,0,1,1,0,1,0,1
MI,Menominee County,0,1,0,1,1,0,0
MI,Midland County,0,1,1,1,1,0,0
MI,Missaukee County,0,1,0,0,1,0,0
MI,Monroe County,0,1,0,1,1,0,0
MI,Montcalm County,0,1,0,0,1,0,0
MI,Montmorency County,0,1,0,0,1,0,0
MI,Muskegon County,1,0,0,0,0,0,0
MI,Newaygo County,0,1,0,0,1,0,0
MI,Oakland County,1,0,1,1,0,1,0
MI,Oceana County,0,1,0,0,1,0,0
MI,Ogemaw County,0,1,0,0,1,0,0
MI,Ontonagon County,0,1,0,0,1,0,0
MI,Osceola County,0,1,0,0,1,0,0
MI,Oscoda County,0,1,0,0,1,0,0
MI,Otsego County,0,1,0,0,1,0,0
MI,Ottawa County,0,1,1,1,1,1,1
MI,Presque Isle County,0,1,0,0,1,0,0
MI,Roscommon County,0,1,0,0,1,0,0
MI,Saginaw County,0,1,0,0,0,0,0
MI,St. Clair County,0,1,0,1,1,0,0
MI,St. Joseph County,0,1,0,1,1,0,0
MI,Sanilac County,0,1,0,0,1,0,0
MI,Schoolcraft County,0,1,0,0,1,0,0
MI,Shiawassee County,0,1,0,0,1,0,0
MI,Tuscola County,0,1,0,0,1,0,0
MI,Van Buren County,0,1,0,0,1,0,0
MI,Washtenaw County,1,0,1,1,0,1,1
MI,Wayne County,1,0,1,1,0,1,1
MI,Wexford County,0,1,0,0,1,0,0
MN,Aitkin County,0,1,0,0,1,0,0
MN,Anoka County,0,1,1,1,1,1,1
MN,Becker County,0,1,1,0,1,0,0
MN,Beltrami County,0,1,1,0,0,0,1
MN,Benton County,0,1,0,1,1,0,1
MN,Big Stone County,0,1,0,0,1,0,0
MN,Blue Earth County,0,1,1,0,1,0,1
MN,Brown County,0,1,0,0,1,0,0
MN,Carlton County,1,0,1,1,1,0,0
MN,Carver County,0,1,1,1,1,0,1
MN,Cass County,0,1,1,0,1,0,0
MN,Chippewa County,0,1,0,0,1,0,0
MN,Chisago County,0,1,0,1,1,0,0
MN,Clay County,0,1,1,0,1,0,1
MN,Clearwater County,0,1,0,0,1,0,0
MN,Cook County,1,0,1,0,1,0,0
MN,Cottonwood County,0,1,0,0,1,0,0
MN,Crow Wing County,0,1,1,0,1,0,0
MN,Dakota County,1,0,1,1,1,1,1
MN,Dodge County,0,1,1,1,1,0,1
MN,Douglas County,0,1,1,0,1,0,0
MN,Faribault County,0,1,0,0,1,0,0
MN,Fillmore County,0,1,0,1,1,0,0
MN,Freeborn County,0,1,0,0,1,0,0
MN,Goodhue County,0,1,1,1,1,0,0
MN,Grant County,0,1,0,0,1,0,0
MN,Hennepin County,1,0,1,1,0,1,1
MN,Houston County,0,1,1,0,1,0,0
MN,Hubbard County,0,1,1,0,1,0,0
MN,Isanti County,0,1,0,1,1,0,1
MN,Itasca County,0,1,1,0,1,0,0
MN,Jackson County,0,1,0,0,1,0,0
MN,Kanabec County,0,1,0,0,1,0,0
MN,Kandiyohi County,0,1,1,0,1,0,0
MN,Kittson County,0,1,0,0,1,0,0
MN,Koochiching County,0,1,0,0,1,0,0
MN,Lac qui Parle County,0,1,0,0,1,0,0
MN,Lake County,1,0,1,0,1,0,0
MN,Lake of the Woods County,0,1,0,0,1,0,0
MN,Le Sueur County,0,1,1,1,1,0,0
MN,Lincoln County,0,1,0,0,1,0,0
MN,Lyon County,0,1,1,0,1,0,1
MN,McLeod County,0,1,0,1,1,0,0
MN,Mahnomen County,0,1,0,0,0,0,1
MN,Marshall County,0,1,0,1,1,0,0
MN,Martin County,0,1,0,0,1,0,0
MN,Meeker County,0,1,0,1,1,0,0
MN,Mille Lacs County,0,1,0,0,1,0,0
MN,Morrison County,0,1,0,0,1,0,0
MN,Mower County,0,1,0,1,1,0,0
MN,Murray County,0,1,0,0,1,0,0
MN,Nicollet County,0,1,1,0,1,0,1
MN,Nobles County,0,1,0,0,0,0,0
MN,Norman County,0,1,0,0,1,0,0
MN,Olmsted County,1,0,1,1,1,0,1
MN,Otter Tail County,0,1,0,0,1,0,0
MN,Pennington County,0,1,0,0,1,0,0
MN,Pine County,0,1,0,0,1,0,0
MN,Pipestone County,0,1,0,0,1,0,0
MN,Polk County,0,1,1,0,1,0,0
MN,Pope County,0,1,0,0,1,0,0
MN,Ramsey County,1,0,1,1,0,1,1
MN,Red Lake County,0,1,0,0,1,0,0
MN,Redwood County,0,1,0,0,1,0,0
MN,Renville County,0,1,0,0,1,0,0
MN,Rice County,0,1,1,0,1,0,1
MN,Rock County,0,1,0,1,1,0,0
MN,Roseau County,0,1,0,1,1,0,0
MN,St. Louis County,1,0,1,0,1,0,0
MN,Scott County,0,1,1,1,1,0,1
MN,Sherburne County,0,1,1,1,1,0,1
MN,Sibley County,0,1,0,1,1,0,0
MN,Stearns County,0,1,1,0,1,0,1
MN,Steele County,0,1,1,1,1,0,0
MN,Stevens County,0,1,1,0,1,0,1
MN,Swift County,0,1,0,0,1,0,0
MN,Todd County,0,1,0,0,1,0,0
MN,Traverse County,0,1,0,0,1,0,0
MN,Wabasha County,0,1,0,1,1,0,0
MN,Wadena County,0,1,0,0,1,0,0
MN,Waseca County,0,1,0,1,1,0,0
MN,Washington County,1,0,1,1,1,1,0
MN,Watonwan County,0,1,0,0,0,0,0
MN,Wilkin County,0,1,0,1,1,0,0
MN,Winona County,0,1,1,0,1,0,1
MN,Wright County,0,1,1,1,1,0,1
MN,Yellow Medicine County,0,1,0,0,1,0,0
MS,Adams County,1,0,0,0,0,0,0
MS,Alcorn County,0,1,0,0,1,0,0
MS,Amite County,0,1,0,0,0,0,0
MS,Attala County,0,1,0,0,0,0,0
MS,Benton County,0,1,0,0,0,0,0
MS,Bolivar County,1,0,1,0,0,0,1
MS,Calhoun County,0,1,0,0,0,0,0
MS,Carroll County,0,1,0,0,0,0,0
MS,Chickasaw County,0,1,0,0,0,0,0
MS,Choctaw County,0,1,0,0,0,0,0
MS,Claiborne County,1,0,0,0,0,0,1
MS,Clarke County,0,1,0,0,0,0,0
MS,Clay County,1,0,0,0,0,0,0
MS,Coahoma County,1,0,0,0,0,0,1
MS,Copiah County,1,0,0,0,0,0,1
MS,Covington County,0,1,0,0,0,0,1
MS,DeSoto County,0,1,1,1,0,0,1
MS,Forrest County,0,1,1,0,0,0,1
MS,Franklin County,0,1,0,0,0,0,0
MS,George County,0,1,0,1,1,0,1
MS,Greene County,0,1,0,0,0,0,1
MS,Grenada County,0,1,0,0,0,0,0
MS,Hancock County,0,1,1,1,1,0,0
MS,Harrison County,0,1,0,0,0,0,1
MS,Hinds County,1,0,1,0,0,1,1
MS,Holmes County,1,0,0,0,0,0,1
MS,Humphreys County,1,0,0,0,0,0,1
MS,Issaquena County,1,0,0,0,0,0,1
MS,Itawamba County,0,1,0,0,1,0,0
MS,Jackson County,0,1,0,0,0,0,0
MS,Jasper County,1,0,0,0,0,0,0
MS,Jefferson County,1,0,1,0,0,0,0
MS,Jefferson Davis County,1,0,0,0,0,0,0
MS,Jones County,0,1,0,0,0,0,0
MS,Kemper County,1,0,0,0,0,0,0
MS,Lafayette County,0,1,1,0,0,0,1
MS,Lamar County,0,1,1,0,0,0,1
MS,Lauderdale County,0,1,0,0,0,0,1
MS,Lawrence County,0,1,0,0,0,0,0
MS,Leake County,0,1,0,0,0,0,1
MS,Lee County,0,1,1,0,0,0,1
MS,Leflore County,1,0,0,0,0,0,1
MS,Lincoln County,0,1,0,0,0,0,0
MS,Lowndes County,0,1,1,0,0,0,1
MS,Madison County,0,1,1,1,0,0,1
MS,Marion County,0,1,0,0,0,0,0
MS,Marshall County,1,0,0,0,0,0,0
MS,Monroe County,0,1,0,0,0,0,0
MS,Montgomery County,0,1,0,0,0,0,0
MS,Neshoba County,0,1,0,0,0,0,1
MS,Newton County,0,1,0,0,0,0,0
MS,Noxubee County,1,0,0,0,0,0,0
MS,Oktibbeha County,1,0,1,0,0,0,1
MS,Panola County,0,1,0,0,0,0,1
MS,Pearl River County,0,1,0,0,1,0,0
MS,Perry County,0,1,0,0,0,0,0
MS,Pike County,0,1,0,0,0,0,0
MS,Pontotoc County,0,1,0,0,0,0,1
MS,Prentiss County,0,1,0,0,1,0,0
MS,Quitman County,1,0,0,0,0,0,0
MS,Rankin County,0,1,1,1,0,0,1
MS,Scott County,0,1,0,0,0,0,1
MS,Sharkey County,1,0,0,0,0,0,0
MS,Simpson County,0,1,0,0,0,0,0
MS,Smith County,0,1,0,0,0,0,0
MS,Stone County,0,1,0,1,0,0,1
MS,Sunflower County,1,0,0,0,0,0,1
MS,Tallahatchie County,1,0,0,0,0,0,1
MS,Tate County,0,1,0,0,0,0,1
MS,Tippah County,0,1,0,0,0,0,0
MS,Tishomingo County,0,1,0,0,1,0,0
MS,Tunica County,1,0,0,0,0,0,1
MS,Union County,0,1,0,0,0,0,0
MS,Walthall County,0,1,0,0,0,0,1
MS,Warren County,0,1,1,0,0,0,0
MS,Washington County,1,0,0,0,0,0,1
MS,Wayne County,0,1,0,0,0,0,0
MS,Webster County,0,1,0,0,0,0,0
MS,Wilkinson County,1,0,0,0,0,0,1
MS,Winston County,0,1,0,0,0,0,0
MS,Yalobusha County,0,1,0,0,0,0,0
MS,Yazoo County,1,0,0,0,0,0,1
MO,Adair County,0,1,1,0,1,0,1
MO,Andrew County,0,1,1,1,1,0,0
MO,Atchison County,0,1,1,0,1,0,0
MO,Audrain County,0,1,0,0,1,0,0
MO,Barry County,0,1,0,0,1,0,0
MO,Barton County,0,1,0,0,1,0,0
MO,Bates County,0,1,0,0,1,0,0
MO,Benton County,0,1,0,0,1,0,0
MO,Bollinger County,0,1,0,0,1,0,0
MO,Boone County,1,0,1,0,1,0,1
MO,Buchanan County,0,1,0,0,1,0,0
MO,Butler County,0,1,0,0,1,0,0
MO,Caldwell County,0,1,0,0,1,0,0
MO,Callaway County,0,1,1,0,1,0,0
MO,Camden County,0,1,1,0,1,0,0
MO,Cape Girardeau County,0,1,1,0,1,0,1
MO,Carroll County,0,1,0,1,1,0,0
MO,Carter County,0,1,0,0,1,0,0
MO,Cass County,0,1,1,1,1,0,0
MO,Cedar County,0,1,0,0,1,0,0
MO,Chariton County,0,1,0,0,1,0,0
MO,Christian County,0,1,1,1,1,0,1
MO,Clark County,0,1,0,0,1,0,0
MO,Clay County,0,1,1,1,1,0,1
MO,Clinton County,0,1,0,1,1,0,0
MO,Cole County,0,1,1,1,1,0,1
MO,Cooper County,0,1,0,0,1,0,0
MO,Crawford County,0,1,0,0,1,0,0
MO,Dade County,0,1,0,0,1,0,0
MO,Dallas County,0,1,0,0,1,0,0
MO,Daviess County,0,1,0,0,1,0,0
MO,DeKalb County,0,1,0,0,1,0,0
MO,Dent County,0,1,0,0,1,0,0
MO,Douglas County,0,1,0,0,1,0,0
MO,Dunklin County,0,1,0,0,1,0,0
MO,Franklin County,0,1,0,1,1,0,0
MO,Gasconade County,0,1,0,0,1,0,0
MO,Gentry County,0,1,0,0,1,0,0
MO,Greene County,0,1,1,0,1,1,1
MO,Grundy County,0,1,0,0,1,0,0
MO,Harrison County,0,1,0,0,1,0,0
MO,Henry County,0,1,0,0,1,0,0
MO,Hickory County,0,1,0,0,1,0,0
MO,Holt County,0,1,0,0,1,0,0
MO,Howard County,0,1,1,0,1,0,0
MO,Howell County,0,1,0,0,1,0,0
MO,Iron County,0,1,0,0,1,0,0
MO,Jackson County,1,0,1,1,0,1,1
MO,Jasper County,0,1,0,0,1,0,1
MO,Jefferson County,0,1,0,1,1,0,0
MO,Johnson County,0,1,1,0,1,0,1
MO,Knox County,0,1,0,0,1,0,0
MO,Laclede County,0,1,0,0,1,0,0
MO,Lafayette County,0,1,0,1,1,0,0
MO,Lawrence County,0,1,0,0,1,0,0
MO,Lewis County,0,1,0,0,1,0,0
MO,Lincoln County,0,1,0,0,1,0,1
MO,Linn County,0,1,0,0,1,0,0
MO,Livingston County,0,1,0,0,1,0,0
MO,McDonald County,0,1,0,0,1,0,1
MO,Macon County,0,1,0,0,1,0,0
MO,Madison County,0,1,0,0,1,0,0
MO,Maries County,0,1,0,0,1,0,0
MO,Marion County,0,1,0,0,1,0,0
MO,Mercer County,0,1,0,0,1,0,0
MO,Miller County,0,1,0,0,1,0,0
MO,Mississippi County,0,1,0,0,0,0,0
MO,Moniteau County,0,1,0,0,1,0,1
MO,Monroe County,0,1,0,0,1,0,0
MO,Montgomery County,0,1,0,0,1,0,0
MO,Morgan County,0,1,0,0,1,0,0
MO,New Madrid County,0,1,0,0,1,0,0
MO,Newton County,0,1,0,0,1,0,0
MO,Nodaway County,0,1,1,0,1,0,1
MO,Oregon County,0,1,0,0,1,0,0
MO,Osage County,0,1,0,1,1,0,0
MO,Ozark County,0,1,0,0,1,0,0
MO,Pemiscot County,0,1,0,0,0,0,1
MO,Perry County,0,1,0,0,1,0,0
MO,Pettis County,0,1,0,0,1,0,0
MO,Phelps County,0,1,1,0,1,0,1
MO,Pike County,0,1,0,0,1,0,0
MO,Platte County,0,1,1,1,1,0,0
MO,Polk County,0,1,0,0,1,0,0
MO,Pulaski County,0,1,0,0,0,0,1
MO,Putnam County,0,1,0,0,1,0,0
MO,Ralls County,0,1,0,0,1,0,0
MO,Randolph County,0,1,0,0,1,0,0
MO,Ray County,0,1,0,1,1,0,0
MO,Reynolds County,0,1,0,0,1,0,0
MO,Ripley County,0,1,0,0,1,0,0
MO,St. Charles County,0,1,1,1,1,1,1
MO,St. Clair County,0,1,0,0,1,0,0
MO,Ste. Genevieve County,0,1,0,0,1,0,0
MO,St. Francois County,0,1,0,0,1,0,0
MO,St. Louis County,1,0,1,1,0,1,0
MO,Saline County,0,1,0,0,1,0,0
MO,Schuyler County,0,1,0,0,1,0,0
MO,Scotland County,0,1,0,0,1,0,0
MO,Scott County,0,1,0,0,1,0,0
MO,Shannon County,0,1,0,0,1,0,0
MO,Shelby County,0,1,0,0,1,0,0
MO,Stoddard County,0,1,0,0,1,0,0
MO,Stone County,0,1,0,0,1,0,0
MO,Sullivan County,0,1,0,0,1,0,0
MO,Taney County,0,1,0,0,1,0,0
MO,Texas County,0,1,0,0,1,0,0
MO,Vernon County,0,1,0,0,1,0,0
MO,Warren County,0,1,0,1,1,0,0
MO,Washington County,0,1,0,0,1,0,0
MO,Wayne County,0,1,0,0,1,0,0
MO,Webster County,0,1,0,0,1,0,0
MO,Worth County,0,1,0,0,1,0,0
MO,Wright County,0,1,0,0,1,0,0
MO,St. Louis city,1,0,1,0,0,1,1
MT,Beaverhead County,0,1,1,0,1,0,0
MT,Big Horn County,1,0,0,0,0,0,1
MT,Blaine County,0,1,0,0,0,0,1
MT,Broadwater County,0,1,0,0,1,0,0
MT,Carbon County,0,1,1,0,1,0,0
MT,Carter County,0,1,0,0,1,0,0
MT,Cascade County,0,1,1,0,1,0,0
MT,Chouteau County,0,1,1,0,0,0,0
MT,Custer County,0,1,0,0,1,0,0
MT,Daniels County,0,1,0,0,1,0,0
MT,Dawson County,0,1,0,0,1,0,0
MT,Deer Lodge County,1,0,0,0,1,0,0
MT,Fallon County,0,1,0,0,1,0,0
MT,Fergus County,0,1,1,0,1,0,0
MT,Flathead County,0,1,1,0,1,0,0
MT,Gallatin County,1,0,1,0,1,0,1
MT,Garfield County,0,1,0,0,1,0,0
MT,Glacier County,1,0,0,0,0,0,1
MT,Golden Valley County,0,1,1,0,1,0,0
MT,Granite County,0,1,1,0,1,0,0
MT,Hill County,0,1,1,0,0,0,1
MT,Jefferson County,0,1,1,0,1,0,0
MT,Judith Basin County,0,1,1,0,1,0,0
MT,Lake County,0,1,1,0,0,0,0
MT,Lewis and Clark County,0,1,1,0,1,0,0
MT,Liberty County,0,1,0,0,1,0,0
MT,Lincoln County,0,1,0,0,1,0,0
MT,McCone County,0,1,0,0,1,0,0
MT,Madison County,0,1,1,0,1,0,0
MT,Meagher County,0,1,0,0,1,0,0
MT,Mineral County,0,1,0,0,1,0,0
MT,Missoula County,1,0,1,0,1,0,1
MT,Musselshell County,0,1,0,0,1,0,0
MT,Park County,0,1,1,0,1,0,0
MT,Petroleum County,0,1,0,0,1,0,0
MT,Phillips County,0,1,0,0,1,0,0
MT,Pondera County,0,1,0,0,1,0,0
MT,Powder River County,0,1,0,0,1,0,0
MT,Powell County,0,1,0,0,1,0,0
MT,Prairie County,0,1,0,0,1,0,0
MT,Ravalli County,0,1,1,0,1,0,0
MT,Richland County,0,1,0,0,1,0,0
MT,Roosevelt County,0,1,0,1,0,0,1
MT,Rosebud County,0,1,0,0,0,0,0
MT,Sanders County,0,1,0,0,1,0,0
MT,Sheridan County,0,1,0,0,1,0,0
MT,Silver Bow County,1,0,1,0,1,0,0
MT,Stillwater County,0,1,1,1,1,0,0
MT,Sweet Grass County,0,1,1,0,1,0,0
MT,Teton County,0,1,1,0,1,0,0
MT,Toole County,0,1,0,0,1,0,0
MT,Treasure County,0,1,1,0,1,0,0
MT,Valley County,0,1,0,0,1,0,0
MT,Wheatland County,0,1,0,0,1,0,0
MT,Wibaux County,0,1,0,0,1,0,0
MT,Yellowstone County,0,1,1,0,1,0,0
NE,Adams County,0,1,1,0,1,0,0
NE,Antelope County,0,1,0,0,1,0,0
NE,Arthur County,0,1,0,0,1,0,0
NE,Banner County,0,1,1,0,1,0,0
NE,Blaine County,0,1,0,0,1,0,0
NE,Boone County,0,1,0,0,1,0,0
NE,Box Butte County,0,1,0,0,1,0,0
NE,Boyd County,0,1,0,0,1,0,0
NE,Brown County,0,1,0,0,1,0,0
NE,Buffalo County,0,1,1,0,1,0,1
NE,Burt County,0,1,0,0,1,0,0
NE,Butler County,0,1,0,1,1,0,0
NE,Cass County,0,1,1,1,1,0,0
NE,Cedar County,0,1,0,0,1,0,0
NE,Chase County,0,1,0,0,1,0,0
NE,Cherry County,0,1,1,0,1,0,0
NE,Cheyenne County,0,1,1,1,1,0,0
NE,Clay County,0,1,0,0,1,0,0
NE,Colfax County,0,1,0,0,0,0,1
NE,Cuming County,0,1,0,0,1,0,0
NE,Custer County,0,1,0,0,1,0,0
NE,Dakota County,0,1,0,0,0,0,1
NE,Dawes County,0,1,1,0,1,0,1
NE,Dawson County,0,1,0,0,0,0,1
NE,Deuel County,0,1,0,0,1,0,0
NE,Dixon County,0,1,0,0,1,0,0
NE,Dodge County,0,1,0,0,1,0,0
NE,Douglas County,1,0,1,1,0,1,1
NE,Dundy County,0,1,1,0,1,0,0
NE,Fillmore County,0,1,0,0,1,0,0
NE,Franklin County,0,1,0,0,1,0,0
NE,Frontier County,0,1,0,0,1,0,0
NE,Furnas County,0,1,0,0,1,0,0
NE,Gage County,0,1,0,0,1,0,0
NE,Garden County,0,1,1,0,1,0,0
NE,Garfield County,0,1,0,0,1,0,0
NE,Gosper County,0,1,0,0,1,0,0
NE,Grant County,0,1,0,0,1,0,0
NE,Greeley County,0,1,0,0,1,0,0
NE,Hall County,0,1,0,0,0,0,1
NE,Hamilton County,0,1,1,0,1,0,0
NE,Harlan County,0,1,0,0,1,0,0
NE,Hayes County,0,1,0,0,1,0,0
NE,Hitchcock County,0,1,0,0,1,0,0
NE,Holt County,0,1,0,0,1,0,0
NE,Hooker County,0,1,1,0,1,0,0
NE,Howard County,0,1,0,0,1,0,0
NE,Jefferson County,0,1,0,0,1,0,0
NE,Johnson County,0,1,0,0,1,0,0
NE,Kearney County,0,1,1,1,1,0,0
NE,Keith County,0,1,0,0,1,0,0
NE,Keya Paha County,0,1,0,0,1,0,0
NE,Kimball County,0,1,0,0,1,0,0
NE,Knox County,0,1,0,0,1,0,0
NE,Lancaster County,1,0,1,0,1,1,1
NE,Lincoln County,0,1,0,1,1,0,0
NE,Logan County,0,1,0,1,1,0,0
NE,Loup County,0,1,0,0,1,0,0
NE,McPherson County,0,1,1,0,1,0,1
NE,Madison County,0,1,0,0,1,0,1
NE,Merrick County,0,1,0,0,1,0,0
NE,Morrill County,0,1,1,0,1,0,0
NE,Nance County,0,1,0,1,1,0,0
NE,Nemaha County,0,1,1,0,1,0,0
NE,Nuckolls County,0,1,0,0,1,0,0
NE,Otoe County,0,1,1,0,1,0,0
NE,Pawnee County,0,1,0,0,1,0,0
NE,Perkins County,0,1,0,0,1,0,0
NE,Phelps County,0,1,1,0,1,0,0
NE,Pierce County,0,1,0,0,1,0,0
NE,Platte County,0,1,0,1,1,0,0
NE,Polk County,0,1,0,0,1,0,0
NE,Red Willow County,0,1,1,0,1,0,0
NE,Richardson County,0,1,0,0,1,0,0
NE,Rock County,0,1,1,0,1,0,0
NE,Saline County,0,1,0,0,0,0,1
NE,Sarpy County,0,1,1,1,1,0,1
NE,Saunders County,0,1,1,1,1,0,0
NE,Scotts Bluff County,0,1,0,0,0,0,0
NE,Seward County,0,1,1,0,1,0,0
NE,Sheridan County,0,1,1,0,1,0,0
NE,Sherman County,0,1,0,0,1,0,0
NE,Sioux County,0,1,1,0,1,0,0
NE,Stanton County,0,1,0,0,1,0,0
NE,Thayer County,0,1,0,0,1,0,0
NE,Thomas County,0,1,0,0,1,0,0
NE,Thurston County,0,1,0,0,0,0,1
NE,Valley County,0,1,0,0,1,0,0
NE,Washington County,0,1,1,1,1,0,0
NE,Wayne County,0,1,1,0,1,0,1
NE,Webster County,0,1,0,0,1,0,0
NE,Wheeler County,0,1,1,0,1,0,0
NE,York County,0,1,1,0,1,0,0
NV,Churchill County,0,1,0,1,0,0,0
NV,Clark County,1,0,1,1,0,1,1
NV,Douglas County,0,1,1,1,1,0,0
NV,Elko County,0,1,0,1,0,0,1
NV,Esmeralda County,0,1,1,0,0,0,0
NV,Eureka County,0,1,0,1,1,0,0
NV,Humboldt County,0,1,0,1,0,0,1
NV,Lander County,0,1,0,1,0,0,1
NV,Lincoln County,0,1,0,0,1,0,1
NV,Lyon County,0,1,0,0,0,0,0
NV,Mineral County,0,1,0,1,0,0,0
NV,Nye County,0,1,0,0,0,0,0
NV,Pershing County,0,1,0,1,0,0,0
NV,Storey County,0,1,0,1,1,0,0
NV,Washoe County,1,0,1,1,0,1,1
NV,White Pine County,0,1,0,1,0,0,0
NV,Carson City,0,1,1,1,0,0,0
NH,Belknap County,0,1,1,1,1,0,0
NH,Carroll County,0,1,1,1,1,0,0
NH,Cheshire County,1,0,1,0,1,0,0
NH,Coos County,0,1,0,0,1,0,0
NH,Grafton County,1,0,1,1,1,0,0
NH,Hillsborough County,0,1,1,1,1,1,0
NH,Merrimack County,1,0,1,1,1,0,0
NH,Rockingham County,0,1,1,1,1,1,0
NH,Strafford County,1,0,1,1,1,0,1
NH,Sullivan County,0,1,1,1,1,0,0
NJ,Atlantic County,1,0,1,1,0,1,0
NJ,Bergen County,1,0,1,1,0,1,0
NJ,Burlington County,1,0,1,1,0,1,0
NJ,Camden County,1,0,1,1,0,1,0
NJ,Cape May County,0,1,1,1,1,0,0
NJ,Cumberland County,1,0,0,1,0,0,1
NJ,Essex County,1,0,1,1,0,1,1
NJ,Gloucester County,0,1,1,1,1,1,0
NJ,Hudson County,1,0,1,1,0,1,1
NJ,Hunterdon County,0,1,1,1,1,0,0
NJ,Mercer County,1,0,1,1,0,1,0
NJ,Middlesex County,1,0,1,1,0,1,1
NJ,Monmouth County,0,1,1,1,0,1,0
NJ,Morris County,0,1,1,1,0,1,0
NJ,Ocean County,0,1,1,1,1,1,0
NJ,Passaic County,1,0,1,1,0,1,1
NJ,Salem County,0,1,0,1,0,0,0
NJ,Somerset County,1,0,1,1,0,1,0
NJ,Sussex County,0,1,1,1,1,0,0
NJ,Union County,1,0,1,1,0,1,0
NJ,Warren County,0,1,1,1,1,0,0
NM,Bernalillo County,1,0,1,1,0,1,1
NM,Catron County,0,1,1,0,0,0,0
NM,Chaves County,0,1,0,0,0,0,1
NM,Cibola County,1,0,0,0,0,0,1
NM,Colfax County,0,1,0,0,0,0,0
NM,Curry County,0,1,0,0,0,0,1
NM,De Baca County,0,1,0,0,0,0,0
NM,Dona Ana County,1,0,1,0,0,0,1
NM,Eddy County,0,1,0,0,0,0,0
NM,Grant County,1,0,1,0,0,0,0
NM,Guadalupe County,1,0,0,0,0,0,0
